 NT G1 G2 G3 sum
SPAG6 0.0008890448880644551 0.0002776840540868142 0.0005109586726477095 0.0004999185838518835 0.0021776061986508626
C1orf163 0.00032740484636563247 0.000996063709964891 0.00032343966297130184 0.0005301980325241144 0.0021771062518259397
HNRNPF 0.0008491285109006342 0.000664017445561824 0.0003270275608129239 0.00033565666428886576 0.002175830181564248
MIR627 7.46441077155358e-05 0.0009991123532719615 0.0004606431486399422 0.0006339187504285181 0.0021683183600559575
RNF144A 0.00016121523657123188 0.0008588582557684879 0.00041588179476563747 0.0007304585944028593 0.0021664138815082165
C2orf84 0.00081510209577934 0.00026108430201955636 0.0003833015128011187 0.0006893216217269743 0.0021488095323269896
MRPL52 0.00026397892461782306 0.0009644456960397861 0.0005667219835815363 0.00034320321109486537 0.0021383498153340107
RND1 7.5961878320479e-05 0.0008376031204060125 0.000842339160942615 0.00037769097831518594 0.0021335951379842922
RABIF 0.00013438461201708667 0.0008817171320801296 0.000584710854967609 0.0005263459398485935 0.0021271585389134188
CYHR1 0.000111880777500745 0.0009294789023852201 0.0005766680226705637 0.0004996525299454898 0.0021176802325020188
CRYGD 0.0008868322246977612 0.00027194572568601963 0.00036449763874989643 0.0005837062105519509 0.0021069817996856284
ZMIZ1 0.0007288212913465274 0.0008606889804986029 0.0002785042777939466 0.00023818631246550937 0.0021062008621045864
NUMA1 0.00021231226784401347 0.0004990481101519315 0.0004653523663867917 0.0009256090476542075 0.002102321792036944
S100A2 0.0004670647403530727 0.0006265577711819011 0.0004175212854587216 0.0005888046849791186 0.002099948481972814
PIK3C2B 0.0002940466287966309 0.0009200182199939608 0.0006085173225938151 0.0002625569104633519 0.0020851390818477588
E2F6 0.00020311244185528365 0.0008394152064722653 0.00041333036206028936 0.0006261412153374849 0.002081999225725323
SEPT8 0.00012563561900407638 0.0003246072641884596 0.0006469745402828506 0.0009792720489847457 0.0020764894724601326
HOXC4 0.0008790765894129339 0.00019567747296732538 0.0006433961859127829 0.00035196534617321724 0.0020701155944662596
FKRP 0.00011233785724528315 0.0009190381510695422 0.0006197713564314446 0.00040553902859725933 0.0020566863933435295
MANF 6.834060858233726e-05 0.0009303028461337879 0.0007055862734614459 0.0003478589070160422 0.002052088635193613
TMEM51 0.00043848606312467495 0.0005119287159343802 0.0004986006456968939 0.00059684891457989 0.002045864339335839
PPP4R1 0.0001670780207098021 0.000986434386174906 0.0004950909514900427 0.0003966624290948796 0.0020452657874696304
ZNF790 0.00010713831023568196 0.0009187327247572322 0.0006861595678944877 0.00032281384109838693 0.0020348444439857887
SNX16 7.745248370324119e-05 0.0009766074933973308 0.0004983354447071792 0.0004822274303196663 0.0020346228521274175
VASH1 0.00022801499329096626 0.0008373092039721953 0.0002966976479155316 0.0006681143202966133 0.0020301361654753063
MUM1 5.5682906766633086e-05 0.0003828724709704804 0.0006176820894291512 0.0009648098196210389 0.0020210472867873037
CLDND1 8.007742186494315e-05 0.0009203045106234507 0.0005611785498078626 0.0004555405433480925 0.002017101025644349
MYH10 0.0001890298274706931 0.0004966005100103504 0.00047822003919549343 0.000848067901886013 0.00201191827856255
SLC25A16 6.110418816877821e-05 0.0008261506186722951 0.0008589773842868108 0.0002554535886246299 0.0020016857797525143
SLC2A8 0.00017922659406882446 0.0001834051062144213 0.0007206959420495199 0.000901206429757904 0.00198453407209067
SLC44A5 0.0005628486295181577 0.0004314816315701688 0.0005294243119619773 0.00045801880791707046 0.0019817733809673744
P2RX6P 0.0007110190505136465 0.0004412024900810528 0.0005143766894640453 0.0003145289684142736 0.0019811271984730185
CREM 6.852753162313472e-05 0.000893908278191177 0.0005339861668666068 0.0004792633524171361 0.0019756853290980544
